,0
104,"
Não Aguento a Distância


                                    Eu não aguento mais essa distância que nos separa, amor… 

Que me separa dos seus carinhos, dos nossos mimos e dos nossos beijos apaixonados. Que me separa de olhar nos seus olhos, de trocar olhares cheios de afeto, te abraçar bem forte e ouvir seu coração batendo. Que me separa de observar você dormindo, de te dizer bem baixinho nos seu ouvido o quanto eu te amo e preciso de você para sempre. Que me separa de ver o seu sorriso todos os dias e ficar deitada ao seu lado apenas conversando por horas. Que me separa de ter a pessoa que eu mais amo ao meu lado… Me diz o que fazer? Tá meio difícil de lidar com isso… A saudade aperta, a tristeza chega e as lágrimas inundam o meu rosto e meu coração chora. Sempre prometi que eu vou esperar o tempo que for por você e essa é a mais pura verdade que eu guardo dentro de mim. Mas, meu amor, não é justo nós ficarmos tão longe sendo que tudo que eu mais quero e desejo é ter você por perto, ter você grudadinha a mim e eu coladinha a você... Todos os dias eu peço a Deus que a gente possa viver nossa vida juntas logo porque aí sim eu vou poder ser completamente feliz. Distância, você me machuca mas nunca chegará nem perto de atingir o meu amor pela menina mais linda desse mundo que eu tive a imensa sorte de ser minha, só minha. Nosso amor é para essa e para outras vidas, minha pequena. Nada irá nos separar a não ser Deus. Eu te amo tanto, minha bebêzinha.

(Regiane Garcia)                                


"
105,"
Há quatro meses nossa história começou


                                    Há quatro meses nossa história começou e de cada dia que passou desde então eu guardei muitos instantes de alegria, muitos sorrisos e infinitos gestos de amor. 

Hoje eu sei que você é o melhor que já me aconteceu na vida e apenas desejo que fique sempre ao meu lado. Te amo! Hoje e para sempre meu coração é sue e todos os dias lutarei para você seja tão feliz como eu sou ao seu lado.                                


"
106,"
Quero estar contigo de novo


                                    Os sentimentos nos enganam. Muitas vezes, tomamos atitudes impensadas e disparamos palavras que não queremos dizer tomados apenas pela emoção do momento. Foi o que aconteceu com a gente. Não podemos destruir tudo o que construímos por causa de algo que sabemos que podemos resolver.

Eu sinto muito a sua falta, e quero estar de novo contigo. Agora que algum tempo já se passou, que a poeira já baixou, que já acalmamos os ânimos, precisamos conversar. Nós sabemos que nos amamos, não vamos desperdiçar este sentimento tão raro de encontrar.

Se nos magoamos com palavras duras, o tempo já tratou de curar. Agora, pelo menos em mim, só ficou amor. E se não sinto nenhuma cicatriz profunda, é porque sei que o amor que sinto por você me curou, e me ajudou a ultrapassar tudo que passou.

Quero estar contigo, preciso estar contigo. Quero você nos meus braços outra vez! O que passou, passou. Agora, cabe a nós dois sermos maduros o suficiente para não deixar que isto que repita de novo.

Te amo e preciso de você aqui!                                


"
107,"
Agradeço por cada momento inesquecível ao seu lado


                                    Só falta 1 mês para completarmos 1 ano de namoro! Enquanto isso, vamos celebrar nossos 11 meses. Nem acredito que já faz tanto tempo que estamos juntos. Você é o maior motivo da minha felicidade.

Agradeço por cada momento que estivemos juntos e morro de saudades todas as vezes em que não posso abraçar você. Sinto que encontrei aquela pessoa com quem poderei contar para sempre. Agradeço por tudo, meu amor, por cada sorriso, cada conversa, cada momento inesquecível ao seu lado.

Te amo, meu bem!                                


"
108,"
Meu amor, meu companheiro


                                    Como é bom ter você ao meu lado; você é meu amor, meu companheiro, meu namorado perfeito!                                


"
109,"
As saudades que eu sinto de você


                                    Amar é sentir saudade. Talvez alguém já tenha dito isso antes, mas é o que agora sinto, pois tantas são as saudades que sofro por você!

Sinto saudades dos seus braços e abraços, dos seus lábios e seus beijos. Sinto saudades dos seus olhos me olhando, da sua voz me chamando. Sinto saudades de você e ponto!

Saudades a toda hora, o tempo todo, os dias todos. Sinto saudades com você ao meu lado, pois todo o tempo é pouco para amá-lo, e saciar esta minha vontade de você. Te amo, meu namorado lindo!                                


"
110,"
Você é minha felicidade, amor


                                    No dia que conheci você mal imaginava eu que estava conhecendo minha felicidade. Te amo!                                


"
111,"
Só Consigo Pensar e Você


                                    Eu só penso em você. É incrível como o amor muda as pessoas. Hoje sou alguém que procura a harmonia todos os dias. E para isso só preciso estar bem ao seu lado, meu amor! 

Nunca duvide do sentimento que nos mantém juntos. Nossa união vencerá qualquer desafio, meu bem. E isso é uma promessa, pode ter certeza. Gosto muito de você e sempre gostarei. Te amo!                                


"
112,"
Te amo mais que ontem


                                    Eu te amo como jamais 
outro alguém vai te amar!
Olhe para mim e 
veja isso nos meus olhos.
Você está em todos 
os meus sonhos.
Eu te amo e te quero muito!
Você deve até desconfiar;
é demais para ser incomparável.
Mas a verdade é que te amo!                                


"
113,"
Minha esposa, meu respirar


                                    Você é mais do que minha esposa: é meu amor, minha vida, meu respirar. Te amo, querida!                                


"
114,"
O meu coração nas suas mãos


                                    Apenas nas suas mãos o meu coração está seguro, pois você é o melhor namorado. Te amo!                                


"
115,"
A Você


                                    Quando sentir vontade de chorar, me chame, que eu venho chorar com você. Quando sentir vontade de sorrir, me avise, que eu venho para sorrirmos juntos. Quando sentir vontade de amar, me chame, que eu venho amar você.

Quando você sentir que tudo está acabado, me chame, que eu venho te ajudar a reconstruir. Quando você achar que o mundo está grande demais para tua tristeza, me chame, que eu faço ele pequeno para tua felicidade.

Quando você precisar de companhia, naqueles dias nublados e tristes, ou nos dias lindos e ensolarados, me avise, que eu venho te fazer companhia. Quando você estiver precisando ouvir alguém dizer ""Te Amo"", me avise, que eu venho dizer a você a qualquer hora.

E quando você não precisar mais de mim, me diga, pois o meu amor por você é imenso, mas mesmo assim eu simplesmente irei embora.                                


"
116,"
Agradeço pelo namorado incrível que tenho

 


                                    Você é uma das pessoas mais especiais que eu conheço. Nem tenho palavras para agradecer por você ser um namorado tão incrível. Você me mostrou o que é amor verdadeiro e que a felicidade é poder estar ao seu lado.

Quero agradecer por todos os dias maravilhosos que passamos juntos e por você me mostrar a beleza da vida! Te amo demais!                                


"
117,Mundo das Mensagens
118,"
Um marido sem igual


                                    Maridos assim não se fazem mais; e quem tem um como o meu tem tudo para ser feliz. Te amo!                                


"
119,"
Quero Falar ""Eu te Amo""


                                    Todos os dias penso em você; às vezes fico horas imaginando nós dois! Apesar de você falar que não me quer mais eu não consigo aceitar que essa é a verdade. 

Tivemos uma relação linda, crescemos juntos e agora vamos jogar tudo no lixo? Não está certo, amor! Eu sei que nossa história não termina assim. 

Só preciso que você enxergue este amor lindo e raro que existe entre nós. Por favor, dê uma chance para nossa felicidade e volte. Preciso cair nos seus braços e falar “eu te amo” todos os dias!                                


"
120,"
Você realmente me Ama?

 


                                    Eu sinto isso nos meus dedos
eu sinto até nas pontas dos pés
O amor está por toda parte
e o sentimento cresce
Está escrito no vento
E em todo lugar que eu vou
Então se você realmente me ama 
Venha aqui e deixe isso claro

Você sabe que eu te amo, eu sempre te amarei
Minha cabeça se completou com o que sinto
Não há começo nem haverá fim 
porque no meu amor você pode confiar

Eu vejo seu rosto
antes de me deitar na cama
eu penso em você em todas as coisas
Você deu sua palavra pra mim,
e eu dei a minha a você
eu preciso de alguém ao meu lado
em tudo que eu faço

Está escrito no vento 
e em todo lugar que eu vou 
então se você realmente me ama 
venha aqui e deixe isso claro 
venha e deixe isso claro 
venha e deixe isso 
venha e deixe 
venha e deixe isso claro 
venha e deixe isso 
venha e deixe
venha e deixe isso claro                                


"
121,"
Você é a Mudança em Minha Vida


                                    Minha vida virou o paraíso, meu bem. Nosso namoro é o presente mais lindo que a vida me ofereceu, sabe? Você não é simplesmente o melhor namorado do mundo, seu jeito transformou minha forma de encarar a vida, sabe? 

Descobri que ser feliz é aceitar quem sou, que amar é a arma mais poderosa que existe. Obrigada, meu amor, por me fazer sentir a pessoa mais realizada de sempre. Obrigada por me amar!                                


"
122,"
O Amor é Nosso Lema


                                    O meu amor por você é tão lindo que até faz tremer o mundo. Esse mundo que é tão belo, mas que nunca será maior do que nossa união. Somos um do outro; pertencemos aos mesmos desejos e ambições. 

Compartilhámos instantes ímpares de carinho, amizade, respeito. Somos apaixonados e estaremos sempre juntos para provar que o amor é o propósito da existência. Eu te amo de verdade, meu bem!                                


"
123,"
6 meses de um amor especial

 


                                    Faz 6 meses que você me perguntou se eu queria namorar. É claro que respondi que sim no mesmo segundo. 

Desde então, estive ao seu lado todos os dias e isso me faz muito bem. Sei que o que temos é algo muito especial e por isso quero aproveitar cada momento.

Estarei aqui para comemorar cada mês, cada ano, cada década ao seu lado, pois sei que você é o amor da minha vida. Ainda somos jovens, mas eu soube que era amor desde o nosso primeiro beijo. 

Te amo demais, amor!                                


"
124,"
O que significa amar você, meu marido


                                    Meu amor, por um instante que fosse eu gostaria que você soubesse realmente como é maravilhoso viver ao seu lado, amar você, tê-lo como marido. Chego a lamentar sua sorte, pois você é a criatura mais especial do mundo, mas nunca poderá saber como é incrível estar ao seu lado.

Mas eu posso tentar explicar o que significa amar você e compartilhar a vida ao seu lado: é acordar todos os dias sorrindo; é sentir o coração aquecido por muito amor e carinho; é recordar o passado com satisfação e serenidade, e é olhar o futuro com esperança e entusiasmo; é saber que nunca estarei sozinha, e que se me faltarem as forças, você me amparará. 

Eu te amo! Desde que nos conhecemos e para todo sempre!                                


"
125,"
Dois Meses de Amor Profundo


                                    Os dois meses mais lindos da minha vida foram passados com o dono do meu coração: você! 

Eu te amo e estou imensamente feliz por estarmos comemorando nossas bodas de sorvete! Jamais imaginaria que o amor tivesse este poder sobre mim, sabe? 

Eu nunca tinha encontrado o paladar do amor e agora descubro que amar é o ato mais fácil do mundo, mas talvez isso aconteça porque do meu lado está o namorado mais completo que existe! Eu te amo profundamente, meu bem!                                


"
126,"
Tenha Uma Semana Abençoada!


                                    Abrace todas as oportunidades.
Sorria sempre que tiver vontade.
Fale ""eu te amo"" quando quiser.
Procure soluções para seus problemas.
Seja verdadeiro na maior parte do tempo
Enfrente seus medos com naturalidade.
e procure ouvir, muito mais do que falar...


(Ângela Lara) 


"
127,"
Você é o meu abrigo


                                    Você me conhece sem máscaras, de cara lavada, de sorriso e de lágrimas. Você me conhece de pijama, de roupa de gala, na mesa, na cama, fazendo drama ou fingindo ser mulher-maravilha. Você sabe quem eu sou, me conhece do começo ao fim, conhece os meus meios, as minhas manhas e artimanhas, e você me ama mesmo assim.

Você conhece cada gesto meu, cada silêncio e cada palavra entrecortada. Às vezes acho que você mora dentro de mim, que a sua alma trespassa a minha, e me pergunto se você sente o mesmo de mim. Eu sinto que você é o meu lugar no mundo, os seus braços são a minha morada. Posso estar vivendo um céu ou um inferno, mas se fujo para os seus braços fica tudo bem. 

Isso para mim é amor verdadeiro, é uma ligação além do infinito, é a eternidade de mim. Eu te amo meu amor, meu marido, meu abrigo de mim!                                


"
128,"
Minha Esposa, Meu Grande Amor


                                    Você é a pessoa que mexe com meus sentimentos. Ao seu lado tudo se torna especial, belo e inesquecível. Eu amo você, meu amor! E todos os dias agradeço à vida por ter nos unido através do amor e do carinho. 

Nosso casamento é minha casa, meu lar predileto, meu mundo encantado. E isso acontece porque você existe. Nunca mude, meu amor! Nunca mude. Eu te amo até ao fim do mundo!                                


"
129,"
Sentimentos Verdadeiros


                                    O sentimento que nos une é o mais verdadeiro que existe, meu bem! Apesar de todas as nossas diferenças e de todas as brigas eu sou apaixonada por você. Mas apaixonada de um jeito que não tem explicação, meu amor! 

É um amor honesto, um carinho transparente; um respeito sem igual. Você é o homem dos meus sonhos e seu amor é o que me mantém viva e feliz todos os dias. Beijo, meu bem!                                


"
130,"
O Caminho de um Grande Amor


                                    Você me deu tudo e todos os dias continua me oferecendo um mundo de coisas novas que aquecem meu coração. E hoje, mais do que outro dia, sinto uma alegria gigante no caminho que escolhemos para nossa relação! Feliz Bodas de Prata, meu bem!

 É inacreditável como já passaram vinte e cinco anos de união. O tempo voou – só pode! Mas acredite que fico muito feliz por compartilhar minha vida com uma das pessoas mais importantes de sempre para mim – você! 

E não me arrependo de nada; faria tudo igual. Só desejo que os próximos vinte e cinco anos sejam tão intensos como os que já vivemos. Te amo!                                


"
131,"
Eu te amo hoje e sempre


                                    Eu te amo e sempre irei amar porque tu és o meu esposo, meu eterno amante e apaixonado!                                


"
132,"
Palavras para um Casamento Feliz


                                    O momento que a vida nos juntou e que meu olhar se perdeu no seu foi o mais lindo da minha existência. Você é tudo que sempre sonhei ter na vida e felizmente tenho a chance de ser e fazer feliz o ser humano mais encantador que conheço.

Só espero e desejo profundamente que nossa união seja forte e nosso lar o grande responsável pelo conforto após os dias intensos. Quero cuidar de você, de nós dois e juntos construírmos uma família maravilhosa. Prometo amar você até ao fim dos meus dias. Te amo!                                


"
133,"
Como eu preciso da minha ex


                                    Mais ninguém sabe quanto preciso, quero e desejo você. Só eu sei; você já soube, agora não. Às vezes ainda não acredito que somos ex-namorados. Parece algo irreal por ser tão triste e desolador.

Meu bem, não há e jamais existirá alguém que preencha meu coração da cabeça aos pés. Faria tudo, mas mesmo tudo, para minha namorada ser você novamente. Por favor, volte para mim, para nós!

Eu te amo e adoro dia após dia e mesmo separados. Chego a acreditar que você não entende a grandeza deste amor que me une a você! É como se fosse algo invisível aos seus olhos.

Mas eu sei que seu coração sente, mesmo no meio de todo esse nevoeiro seu coração sente! Não desista de nós. Já passamos por tanto; acho que chegou a hora de aproveitarmos. Deixe de ser minha ex e seja minha eterna. Te amo!                                


"
134,"
A Promessa do Amor e Abandono


                                    Eu te amo, jamais deixarei de amar e prometo nunca te abandonar.                                


"
135,Amar Para Ser Feliz
136,"
Nosso Noivado


                                    Talvez você nem se lembre, mas eu não me esqueço, pois cada momento ao seu lado deve ser lembrado eternamente.

É engraçado como as coisas passam em nossas vidas, algumas com certo tempo esquecemos, outras nos lembramos pelo resto de nossas vidas. O nosso noivado é um exemplo disso. 

Foi maravilhoso sentir que encontrei minha alma gêmea e uma pessoa tão especial. Esta foi a nossa escolha, e devemos agora e sempre dividir nossos corações.

Este noivado foi o começo de tudo, o começo de uma longa caminhada ao lado da pessoa que amo e quero bem. E quero comemorar cada segundo ao seu lado. 

Te amo muito! Peço a Deus que nos ilumine e conserve nossa união, pois minha vida é você. Um grande beijo!                                


"
137,"
Eu te amo mais que tudo na vida


                                    Hoje eu conheço a felicidade e sorrisos de pura sinceridade, e tudo porque te amo mais que tudo na vida!                                


"
138,"
Lembranças dos Velhos Tempos


                                    Abro os olhos para tocar você
Sentir o seu rosto perto do meu
Sentir o doce mel da sua boca
E saber que tudo é real!
Andar ao seu lado
Seguir os seus passos
Ouvindo dizer que me amas
E saber que tudo é real!
Ao menos percebo 
E já está longe
Não posso mais beijá-la,
Nem ouvi-la, nem tocá-la,
E saber que tudo é real!
Percebendo que tudo se foi
Fecho os olhos para vê-la
E sabendo que o seu amor 
Já não existe, durmo... 
Pois sei que está em meus sonhos
E que agora tudo é fantasia
Uma ""fantasia real""!
Porém sei que amar é necessário
E que apesar da distância
Existe uma realidade
Aquela que um dia me amou
E que sempre irá estar aqui
Dentro de mim.
Então vou gritar seu nome
Porque sei que apesar da distância
O seu sorriso será sempre um oásis
Que anima o meu corpo
E conforta a minha alma
E então digo: Te Amo!                                


"
139,"
Quando você sentir vontade...


                                    De chorar... Não chore!
Pode me chamar que eu choro por você.
Quando você sentir vontade 
De sorrir... Me avise!
Que eu venho para nós sorrirmos juntos.
Quando você sentir vontade 
De amar... Me chame!
Que eu venho amar você.
Quando você sentir que 
Está tudo acabado... Me chame!
Que eu venho lhe ajudar a reconstruir.
Quando você achar que o mundo 
É pequeno para suas tristezas... 
Me chame! Que o faço pequeno 
Para tanta felicidade.
Quando você precisar de uma mão... 
Me chame! Que a minha é sempre sua.
Quando você precisar de companhia 
Naqueles dias tristes e nublados, 
Ou nos dias ensolarados... Me chame!
Eu venho sim!
Quando você estiver precisando ouvir
Alguém dizer: Eu te amo! Me chame!
Eu digo a toda hora, pois meu amor por 
Você é imenso.
E quando você não precisar mais de mim...
Me avise!
Que simplesmente vou embora 
Pensando em você!                                


"
140,"
Serei sempre doida pelo meu noivo


                                    Você sabe que eu sou doida por você e que faria qualquer coisa para garantir sua felicidade e bem-estar! Você sabe que estou vivendo um sonho de menina por ser sua noiva! 

Você, meu amor, sabe que irei amar seu coração todos os dias e todas as noites!
Meu bem, acho que nunca fui tão feliz em toda minha vida como nesta fase tão romântica e mágica. 

Tudo na sua existência é maravilhoso para a minha! Sou uma pessoa realizada porque tenho ao meu lado o grande amor da minha vida. Te amo, meu noivo, hoje e amanhã; sempre.                                


"
141,"
Namorar você é como viver em um sonho


                                    Depois que nosso olhar se cruzou, que nossa pele se tocou, que nossos corações passaram a bater juntos, descobri por fim o que significa viver. Antes de conhecer e amar você eu apenas sobrevivia, e nem sabia!

Encarar a vida ao seu lado, apertar a minha mão na sua, e caminhar com você rumo ao nosso futuro é como viver em um sonho. Pois ao seu lado acordo todos os dias para o sonho mais lindo. Eu te amo, tanto!                                


"
142,"
Um amor desde o primeiro dia


                                    Eu não sei se foi à primeira vista ou à segunda ou à terceira, mas sei que te amo desde esse dia.                                


"
143,"
Adoro Amar Você


                                    Você é uma mulher maravilhosa e é por isso que merece todo carinho e amor do mundo. Eu tento fazer de você a pessoa mais feliz e realizada que existe. Espero cumprir devidamente minha missão! 

Adoro acariciar seu cabelo, beijar seu rosto e falar “eu te amo”. E acho sempre que você merece mais. Eu adoro tudo em você, meu bem! E prometo cuidar do seu coração até ao infinito de qualquer eternidade.                                


"
144,"
A Mensagem Romântica de Amor


                                    Você sempre foi o amor da minha vida. Às vezes nem encontro palavras para definir quanto gosto de você. É inacreditável como alguém pode amar tanto outra pessoa! 

E tudo farei para provar que o que sinto e falo é verdadeiro. Na verdade, quando se ama provar esse amor é algo natural e que acontece sem qualquer esforço! Que a felicidade se materialize no sentimento que nos une! Beijo.                                


"
145,"
Primeiro mês como casal

 


                                    Já se passou 1 mês! 

Nosso primeiro mês como casados tem sido maravilhoso, meu amor. Eu sempre soube que seria você a pessoa com quem eu iria passar o resto de minha vida, e agora, depois destes primeiros 30 dias, só tenho mais certeza.

Fico muito feliz por termos dito “sim” e iniciado essa aventura lado a lado. Acordar com você me olhando é a melhor parte do meu dia. E quando ganho seu sorriso logo pela manhã, já sei que meu dia vai valer a pena!

Agradeço muito por você ter embarcado nessa jornada comigo!

Te amo, amor!                                


"
146,"
Meu marido, um homem autêntico


                                    Meu amor, meu marido, hoje eu quero dizer que amo e admiro muito você! Hoje quero que todo mundo saiba que em você vive o melhor exemplo do que é ser um homem autêntico.

Você é forte, seguro, confiante, mas em sua essência vive todo um universo de ternura, carinho e sensibilidade. Você é o meu orgulho, minha âncora para uma doce realidade, minha maior fonte de felicidade. Te Amo!                                


"
147,"
O acaso mais feliz da minha vida

 


                                    Fomos unidos por um belo acaso que parecia já estar destinado de tão perfeito que se tornou. Te amo!                                


"
148,"
Noivos a rebentar de felicidade


                                    A felicidade está rebentando comigo! Não consigo acordar nem adormecer sem meu rosto esboçar um sorriso gigante e honesto. E vivo assim desde a hora que me apaixonei por você. Ainda nem acredito que estamos noivos e prestes a casar!

Não vejo a hora de viver esta nova etapa da nossa vida, sabe? Sinto que o casamento é o passo que nos falta para celebrarmos este amor que carregamos no coração. 

E acredite, meu amor, que vou cuidar de você até ao meu último suspiro neste mundo. Vou marcar presença, honrar nosso compromisso e ser o calor que você precisa para viver.

Eu te adoro! Eu te amo! E juntos seremos sempre melhores.                                


"
149,"
Amo você mais que tudo


                                    Você é tudo para mim, e desde que entrou na minha vida, vivo para fazer você feliz também. Meu amor por você é sincero, verdadeiro e eterno. E sem você por perto meu mundo perde a mágica que ganhou desde que você faz parte dele.

Eu amo você mais que tudo na vida! E é ao seu lado que eu quero ficar sempre, sendo feliz e fazendo você feliz.                                


"
150,"
Eu te amo, não importa a distância


                                    Meu amor, nem mesmo que universos de espaço físico se colocassem entre nós dois, esses não seriam suficientes para diminuir a intensidade do meu sentimento por você.

Eu amo muito você, mais que tudo, meu namorado! Pouco importa que agora vários quilômetros nos impeçam do contato físico diário, pois eu vivo no sonho de muito em breve fazer essa distância desaparecer por completo, e ter você perto de mim, todos os dias, todo o dia!                                


"
151,"
Eu Te Amo Hoje e Amanhã


                                    Por vezes, acho que você não enxerga suas verdadeiras qualidades, meu amor! Não entendo, mas sinto isso. É que você é tão especial, tão generosa. Confesso que sou um verdadeiro sortudo por ter você na minha vida, sabe? 

Sinto que o mundo está nos meus pés, que a vida é linda e que nada é mais importante que vivê-la do seu lado. Agradeço por tudo, minha querida! Eu te amo – hoje, amanhã e sempre.                                


"
152,"
Os 3 Meses Mais Felizes da Minha Vida


                                    Há três meses conheci a pessoa que mais felicidade trouxe à minha vida. Você, meu amor, é tudo para mim e sem sua presença sou poeira, sou um vazio. Feliz bodas de algodão-doce! 

Que nossa história esteja só no começo de algo memorável e repleto de surpresas maravilhosas. É ao seu lado que me sinto em paz, alegre e cheio de ânimo. Adoro você, nós dois e tudo que criamos. Te amo!                                


"
153,"
O Topo do Amor


                                    Eu amo você! Poderia começar falar mil e uma coisas, mas nada seria mais sincero do que manifestar meu sentimento mais uma vez. Você é o amor da minha vida, a pessoa que me completa. 

A pessoa que me realiza de um modo impossível de imaginar. Sou imensamente feliz do seu lado! Só desejo que a vida nos mantenha unidos para sempre, pois não conseguiria viver de outra forma! Te amo, meu bem!                                


"
154,"
Minha esposa, a mulher da minha vida


                                    Gostaria muito que você soubesse o que realmente sinto por você. Eu sei que você sabe que a amo, mas o que eu queria mesmo era que você conhecesse toda a vastidão de emoções que desperta no meu coração. 

Pensei muito sobre como fazer você entender, pensei realizar grandes gestos, demonstrações especiais de afeto. Mas na verdade não existe como demonstrar um sentimento tão grande, então decidi casar com você, a mulher da minha vida, e todos os dias lhe demonstrar todo o amor que por você arde em meu coração.

Espero estar conseguindo realizar essa tarefa, e que todos os dias você se sinta como uma rainha. E que você jamais duvide da sua importância, de que é a pessoa mais especial para mim! 

Não há no universo vida que eu preze mais que a sua, e não houve jamais amor tão grande e eterno como o meu por você. Eu te amo, minha esposa!                                


"
155,"
O nosso amor é raro


                                    Entre milhares e milhares de pessoas que já atravessaram o meu caminho desde que nasci, eu tive a sorte de encontrar o amor da minha vida em você. Um amor como o nosso é algo raro. Nós somos companheiros, cúmplices, amantes, entendemos um ao outro como mais ninguém… E eu acho isso tudo tão lindo, tão rico! 

E por saber que o amor é uma das coisas mais maravilhosas do mundo, e por saber o valor e preciosidade do nosso amor é que digo que farei o que for possível para esse amor durar a vida toda, porque com você eu acredito em um amor para a vida toda. Eu sei que qualquer esforço que eu fizer irá valer a pena, porque você vale a pena. 

Desde que encontrei você, a minha vida é mais feliz e mais completa. A sua presença entusiasma e colore até os meus dias mais cinzentos. Sei que posso confiar e contar com você para o que der e vier. Você é o meu grande amor, a pessoa que Deus colocou no meu caminho para me ensinar o que é o amor e tudo o que o amor pode fazer na vida de alguém. E eu só posso agradecer!

Eu te amo, meu amor, minha jóia rara! Que o nosso amor dure e perdure para além da eternidade!                                


"
156,"
Te amarei para sempre


                                    Eu quero seu terno e doce amor. Eu quero você sempre ao meu lado, e a nunca vou deixar partir. Você preencheu o vazio da minha vida e tornou o mundo completo. 

Com você todos os meus sonhos se realizam, porque eu amo você de verdade e sempre amarei. O meu coração é a sua morada, guarde-me também no seu, pois esse é o meu lugar.

Eu posso ver a sua essência, eu posso ver a sua alma, e ela é linda como o seu sorriso, como o seu meigo rosto. Nós nunca vamos nos separar, estaremos sempre juntos, lado a lado.

Você é a minha querida, o meu grande amor e eu serei seu até o fim dos tempos, até o fim da vida, até o fim do mundo. Eu te amo e sempre vou te amar!                                


"
157,"
Não é fácil


                                    Não é fácil
ficar longe de você
Não é fácil aceitar que não
poderei mais te tocar
Não é fácil saber
que você
não voltara pra mim
Não é fácil entender
porque tudo acabou
Não é fácil
pois te amo mais que tudo
Não é fácil
porque foi com você que sonhei ser feliz
Não é fácil porque é
de você que preciso
Não me deixe
Porque não é fácil viver sem você.                                


"
158,"
Do seu lado, a felicidade é sublime

 


                                    Eu amo você pela pessoa que é, pela pessoa que eu sou com você, e principalmente pela sublime felicidade que eu sinto ao seu lado!

Você é o meu primeiro pensamento quando abro os olhos a cada manhã, e nesse mesmo instante meu coração se enche de felicidade. 

Eu amo você, e sou tão imensamente feliz ao seu lado que não existem palavras capazes de expressar como é grande e intenso esse sentimento!                                


"
159,"
Tudo que eu amo em você


                                    Não sei ao certo o que eu amo em você, ou se eu amo tudo em você. Não sei se é o seu jeito de andar, ou o seu jeito de mexer a mão enquanto fala. Não sei se é o seu sorriso, ou o seu estilo. 

Não sei se é a sua voz ou o seu jeito de falar. Não sei se amo o seu cabelo, ou a maneira como você enrola os dedos entre os seus caracóis. 

Eu não sei se amo algo em você, ou se amo tudo em você. Mas sei que você me atrai, como a terra atrai a lua. 

Eu não sei o que o futuro reserva para nós dois, mas quanto mais eu olho para você, quanto mais tempo eu passo ao seu lado, mais coisas em você eu descubro para amar...                                


"
160,"
Faz 7 meses que encontrei a paz


                                    Faz 7 meses que encontrei a paz no seu carinho e nesse namoro que é tudo que sempre sonhei. Hoje, nós completamos 7 meses de um namoro intenso, que parece que já dura anos.

Foram tantos momentos importantes e tenho a certeza que teremos muitos outros para comemorar. Agradeço por ter você ao meu lado e quero que saiba que estarei sempre com você!

Te  amo!                                


"
161,"
Eu te amo e quero casar contigo


                                    Eu adoro seu cabelo e não
aguento ficar longe do seu
cheiro que me eleva para 
outros mundos, outros sons.

Eu amo escutar sua voz e 
na beleza do seu olhar me 
perder entre o profundidade 
e a certeza das palavras que
ele trasmite ao meu coração.

Eu sou feliz até quando você
briga comigo; até quando eu
fico ruim com sua forma de ser
e até aí me apaixono por você.

Eu sou mais forte e mais capaz
quando meu corpo está junto ao
seu; e é aí que o tempo para e
nada mais é importante além do
amor que nos torna tão especiais.

Eu amo você e por isso lhe pergunto:
você quer viver ao meu lado para sempre?
e quer compartilhar seu tempo com seu amor?
Você, meu bem, aceita casar comigo?                                


"
162,"
Morrendo por Amor


                                    Tão lindos são teus olhos; tão belos como tu.
Teu formoso corpo, desenhado por dedos divinos.
Teu rosto nem se fala... Maravilhoso.
Talvez te ache assim, porque te amo!
Amo-te tanto que meu peito explode de emoção.
Meu coração acelerado não para, 
Nem diminui a pressão.
Naufrago em ti e morro em teus braços.
Revivo com teus beijos;
Enquanto acordo 
Me vejo de lábios colados nos teus; adormeço!
E morro novamente.
Despertando, sinto teu coração pulsar junto ao meu.
Tenho medo de te perder
E peço-te mais uma vez:
Deixa-me morrer de amor, em teus braços!                                


"
163,"
9 meses de sorte no amor


                                    Nem acredito na sorte que temos.
Juntos há 9 meses e a cada dia,
tenho mais certeza que é ao seu lado
que quero passar o resto da minha vida.

Meu amor, cada sorriso que dou
na sua companhia é mais bonito,
só porque você está comigo.

Espero poder passar muitos outros
aniversários de namoro com você.

E quero lhe dizer todos os dias
o quão feliz eu sou por namorar
com uma pessoa tão especial
como você.

Te amo, meu amor!                                


"
164,"
Eu te amo tanto e para sempre


                                    Não existe felicidade longe dos seus braços, não existe alegria ou sorrisos sinceros. Eu amo tanto você que o meu sonho era poder estar ao seu lado o tempo todo. 

Pois desde que você faz parte da minha vida tudo mudou para melhor, tudo ficou perfeito. Você trouxe o que estava me faltando; você me completa e me faz muito feliz. 

Eu te amo tanto! E vou amar eternamente, sem condição e em qualquer situação.                                


"
165,"
A Vantagem do Esforço, Amor


                                    Você vai conseguir, meu amor! Seu esforço será determinante para atingir todas as suas metas. E eu sei que são muitas, porque eu conheço esse seu lado ambicioso. 

E acredite que essa é uma das coisas que aprecio em você. Na verdade, uma pessoa com ambição e querer é uma pessoa mais especial. Por isso lute todos os dias e conte comigo para alcançar todos seus sonhos! Te amo, meu bem!                                


"
