,0
112,"
Deus me enviou você, filho

 


                                    Deus me enviou você para me ensinar o verdadeiro poder do amor, filho.                                


"
113,"
Parabéns, futuro papai

 


                                    Parabéns, futuro papai, pois em breve terá seu bebê nos braços! A família cresce mais um pouco, e também seu coração se enche de mais amor. 

Todos sabemos que você é um grande pai, e sei que mais uma vez você vai provar isso. Esse bebê que está chegando nem imagina a sorte que tem por ir conhecer você como pai. 

Espero que a felicidade continue também crescendo na sua casa, e que Deus abençoe a todos da sua linda família!                                


"
114,"
Tenho orgulho de se pai de uma menina tão especial


                                    Você é meu maior orgulho e o maior motivo da minha felicidade, filha. Quando me tornei pai, não sabia o que esperar, mas quando segurei você no colo pela primeira vez, tudo ficou claro para mim.

Fui tomado de um instinto protetor e o amor que senti naquele momento foi o sentimento mais puro do mundo. Você é tudo para mim, filhinha, e eu estarei sempre ao seu lado. É muito bom vê-la crescer e sentir que estou fazendo um bom trabalho.

Amo você do fundo do meu coração, filha, e tenho muito orgulho em ser seu pai!                                


"
115,"
Um futuro pai herói


                                    Um pai pode ser um herói, nem que seja só para seu filho, mas acho que ele tem a obrigação de o ser. E se alguém o conseguirá sem esforço, essa pessoa será você com toda certeza. Parabéns, futuro papai! Aproveite todos os momentos com seu bebê!

Claro que tudo muda agora: as noites serão mal dormidas, a paciência terá de ser maior para aquele ser tão pequeno que precisa de tanta tão boa atenção. Mas eu sei que você será capaz de tudo com naturalidade. Tenha calma e seja fiel à pessoa incrível que sempre foi. Curta muito sua vida de papai!                                


"
116,"
Oração de Boa Semana


                                    Vem Jesus! Vem meu forte Protetor! 
Dá a este Teu humilde servo 
paz na semana que se inicia. 
Inunda meu cérebro com bons 
pensamentos e concede a 
meu corpo saúde e vigor.  

Transmite-me Tua força e coragem 
e faz-me sentir que estás sempre 
comigo, para enfrentarmos juntos, 
vitoriosos, os fardos de cada dia.  

Abranda minhas agitações e 
atropelos e dá-me discernimento 
para escolher os caminhos melhores 
e mais santos, na vontade do Pai.  

Vem filho de Deus! Fazer desta 
semana a Tua semana, para 
que eu possa repartir o amor 
que Tu me dás. E todo o bem 
que eu fizer, prometo, 
será sempre por Ti.  Amém!                                


"
117,"
A dádiva da vida é das maiores maravilhas da natureza


                                    A dádiva da vida é das maiores maravilhas da natureza que, brevemente, você irá poder experienciar.

Muitas felicidades pelo bebê que está a caminho. Você irá ser, sem dúvida alguma, um excelente pai.

Não se esqueça que o tempo voa, por isso, quando o neném chegar, aproveite muito bem todos os momentos que puder passar com ele.

Mais uma vez, os meus parabéns.                                


"
118,"
Uma missão de pai


                                    Mais do que um compromisso será uma missão de vida cuidar e guiar esse ser que fará você um pai orgulhoso e feliz!                                


"
119,"
O jeito de amar um padrasto de verdade


                                    Meu padrasto, meu amigo, você estará sempre no meu coração! Gosto de você do mesmo jeito que um filho gosta do seu pai. É que na verdade você é mais do que um padrasto; bem mais; você é um pai para mim.

Pessoas como você são únicas, autênticos exemplares do que existe de melhor neste mundo. E eu agradeço à vida por ter nos unido e a você por ter me proporcionando momentos de muita felicidade. Gosto muito de você!                                


"
120,"
O amor maior de uma tia


                                    Uma tia consegue amar seus sobrinhos igual uma mãe ama seus filhos. É um sentimento nobre, maior e quase sem explicação. Quem tem uma tia assim tem uma amiga fiel para sempre!

Aquela titia que está sempre atenta, preocupada e é dono de mil conselhos na hora certa merece ser reconhecida com alguém especial. Ela faz o papel de uma mãe ou pai. Ela é incrível!                                


"
121,"
Meu pai ainda faz parte de mim


                                    Já faz tempo que você partiu, mas ainda sinto seus sinais, querido pai, e uma saudade que já faz parte de mim.                                


"
122,"
Seja sempre meu pai herói


                                    Eu sei que você faz tudo por mim, por isso eu lhe peço que seja sempre meu herói e nunca me desiluda. Sou um bebê indefeso que precisa da sua proteção como você de água para beber. Pai, seja sempre meu ídolo!

Eu sou ainda uma criança, mas vou crescer e quando for mais velho vou agradecer. Não demonstrarei minha gratidão somente com palavras, mas sim com gestos e atitudes da alma e coração. 

Vou fazer muitas asneiras, brigar por coisas pequenas, minúsculas até. Vou chorar para comer e vai parecer que estou morrendo de fome; vou cair e machucar minha cabeça, crescer, evoluir.

E eu preciso que você seja meu ídolo. E acredite que não é uma missão muito difícil, basta que esteja ao meu lado para testemunhar todas as etapas da minha vida. Eu amo você incondicionalmente, meu pai herói!                                


"
123,"
Um maravilhoso presente para um futuro papai


                                    Há um acontecimento muito especial que brevemente mudará sua vida para sempre, e eu estou muito feliz só de imaginar o entusiasmo que está sentindo. Você será pai, e esse é um papel que traz grandes responsabilidades, mas com certeza ele será desempenhado com esforço e, sobretudo, muito amor.

Tire pleno proveito dos momentos de ternura e expectativa que essa fase proporciona, em vez de se deixar consumir com elevada ansiedade. Quando menos esperar você já estará carregando seu bebê nos braços. Que sua família seja muito abençoada!                                


"
124,"
Reconhecer o que meus pais fizeram por mim


                                    Todos os dias penso nos meus pais e em como posso reconhecer tudo que sempre fizeram por mim. Pai, mãe, vocês são tudo para mim!                                


"
125,"
Parabéns para o pai super jovem


                                    Pai, é uma injustiça dizer que hoje você fica mais velho, porque eu sei que a idade não significa nada você, a pessoa mais jovem que eu conheço. Há quem diga que eu nem pareço ser sua filha, mas sim uma irmã.

Você esbanja jovialidade e tem uma energia contagiante que é impossível de ignorar. Seu espírito cativa todos que o cercam e essa é uma das qualidades que mais admiro em você.

Então, meu desejo para o seu aniversário é que você nunca perca esse seu jeito jovem de ser e que tenho tanto orgulho e prazer em  chamar de pai. Feliz aniversário!                                


"
126,"
Agradeço a Deus pelo papai que tenho


                                    Quando eu cheguei ao mundo, foi você quem me deu segurança, papai. Quando você e pegou no colo, senti toda a proteção e amor que tinha para me dar.

Sou muito feliz por tê-lo como pai e quando eu crescer, espero ter as suas qualidades. Agradeço de coração por tudo que faz por mim diariamente e por ser este grande exemplo. 

Não poderia ter um pai melhor que você e sempre agradeço ao papai do céu que me deu uma família tão especial.

Amo você!                                


"
127,"
Que seu aniversário traga muita alegria, pai


                                    Hoje é o seu dia, querido pai, 
e só posso pensar que sou a
filha mais sortuda do mundo 
por tê-lo na minha vida!

Que seu aniversário traga toda
a felicidade que você merece.

Que neste novo ano encontre
muito sucesso, paz e amor nos
seus dias e que possamos estar
sempre juntinhos!

Amo muito você, pai!

Tenha um ótimo aniversário!                                


"
128,"
A dedicação dos pais


                                    Pai de verdade ama e cuida dos seus filhos com extrema dedicação e isso foi o que você fez comigo, papai. Eu te amo!                                


"
129,"
Ao Melhor de Todos os Pais


                                    Quando cheguei a este mundo
Jamais poderia imaginar que seria tão feliz.
Mesmo sem entender muita coisa no início
Já percebia os benefícios
De todo amor que tinha recebido.

Você inspirou os meus primeiros sorrisos
Esteve sempre ao meu lado
Em qualquer intuição de perigo.
E não tenho vergonha nenhuma de 
Declarar um bordão super antigo,
Que você além de meu pai
É o meu melhor amigo!

Saiba que as broncas que recebi
Não foram em vão.
Com você alcancei
Os melhores aprendizados
E hoje consigo perceber
Que tudo isso já vem incluído
Quando se tem um pai de verdade.

Espero que todo o trabalho lhe dei
Também tenha valido a pena.
Pois tenho um orgulho imenso
De ter você como a melhor referência,
Pois cada segundo ao seu lado
Tenho mais um momento de felicidade
À minha vida adicionado.

Parabéns pelo seu dia, pai!
Você será para sempre
Um personagem principal em minha vida!                                


"
130,"
A Cerca


                                    Era uma vez um menino com temperamento muito forte. Seu pai deu-lhe um saco de pregos, dizendo-lhe que cada vez que ele ficasse furioso (bravo) pregasse um prego na cerca do fundo da casa.

No primeiro dia o garoto pregou 37 pregos, mas gradualmente ele foi se acalmando. Descobriu que era mais fácil ""segurar"" seu temperamento do que pregar os pregos na cerca.

Finalmente chegou o dia em que o garoto não se enfureceu nenhuma vez. Contou ao pai o que havia sucedido e o pai sugeriu-lhe que, de agora em diante por cada dia que conseguisse segurar seu temperamento retirasse um dos 37 pregos.

Passou-se o tempo e o garoto finalmente pôde dizer ao pai que tinha retirado todos os pregos. O pai tomou o filho pela mão e levou-o até à cerca dizendo-lhe:

- Você fez muito bem, meu filho, mas a cerca nunca mais será a mesma. Quando você diz coisas quando está furioso, elas deixam uma cicatriz assim como as marcas da cerca. Você pode fincar e retirar uma faca em um homem. Não importa quantas vezes você possa dizer; ""desculpe"", a ferida mesmo assim permanecerá. Uma ferida verbal é tão ruim (maligna) quanto uma ferida física. Amigos são uma jóia muito rara. Eles fazem você sorrir e estimulam você a ter sucesso. Eles emprestam um ouvido amigo, repartem uma palavra de elogio, eles querem sempre abrir seus corações para nós.                                


"
131,"
Cheguei para mudar sua vida, papai


                                    Querido papai, agora que cheguei ao mundo e finalmente posso estar em seus braços, há algo que tenho para lhe dizer, algo muito importante que não pode ser ignorado. Você tem uma responsabilidade muito grande nas suas mãos, cuidar de uma vida é um gesto muito nobre e altruísta. Quero que saiba que acredito que conseguirá desempenhar muito bem essa valiosa função. Vejo nos seus olhos todo carinho e atenção de um pai que quer dar ao seu filho seu melhor.

Você vai precisar de paciência. Os primeiros tempos são de adaptação para todos, e eu sei que não darei tréguas nos meus choros, nas noites sem dormir. Ser bebê não é fácil, é descobrir o mundo, as emoções, até mesmo o próprio corpo. Espero que junto com mamãe vocês formem um time perfeito, onde exista colaboração, divisão de tarefas, e uma união cada vez mais forte.

Prometo que vou fazer você sorrir muitas vezes, e que ficará encantado comigo todos os dias. Quero muito seu amor, seu abraço protetor, sua dedicação. Você já é para mim o melhor pai do mundo!                                


"
132,"
Você se tornou um homem maravilhoso, querido filho


                                    Feliz aniversário, meu querido filho! É com grande orgulho que vejo que a criança que criei e eduquei se tornou um homem maravilhoso, um marido exemplar e um excelente pai.

São muitos os momentos de dúvida quando se cria um filho. Nunca temos bem a certeza se estamos tomando as decisões corretas, só anos mais tarde é que poderemos ver os resultados.

Fico muito feliz por ver que o resultado final das minhas decisões é um ser humano fantástico. Parabéns, filhão!                                


"
133,"
Com a minha filha em qualquer fase


                                    Minha filha, você está começando uma fase nova na sua vida e isso pode implicar em muitas dúvidas e receios, mas não se preocupe, você não precisa encarar seus desafios sozinha.

Eu sempre vou estar ao seu lado para ouvir seus anseios, enfrentar seus medos ou lhe oferecer conforto, afinal, ser seu pai significa nunca deixar você sozinha em momento algum.

Sei que você não irá precisar da minha ajuda e que tem toda a capacidade e força para conseguir tudo que deseja nessa vida, mas para que não haja dúvidas: eu sempre vou estar com você!

Amo muito você, minha filha!                                


"
134,"
Meu Pai, um presente de Deus


                                    Meu pai, você é uma das maiores bênçãos da minha vida, um presente de Deus, pois você não me deu apenas a vida, mas desde o início a protege, cuida e orienta.

Amo muito você, meu pai, e todos os dias peço a Deus que continue iluminando seu caminho, e que em seu coração faça nascer alegrias sem fim, paz e generosidade. A Deus agradeço pelo pai maravilhoso que possuo, e a você dedico todo o meu amor!                                


"
135,"
Pais de criação, amor de coração


                                    Na vida descobri que verdadeiros pais não são aqueles que nos concebem, mas os que nos criam e nos acompanham, ao longo de toda a vida, com amor e carinho.

Percebi através do seu exemplo, que um relacionamento entre filhos e pais vai muito além do sangue que têm em comum. É uma afetividade que cresce progressivamente no coração de cada um.

Sinto muita gratidão por vocês terem decidido ser meus pais adotivos. Vocês me deram um novo futuro e uma maior esperança, que até àquele momento pareciam perdidos em medos. 

Durante o tempo em que cuidaram de mim, vocês me criaram com todo o carinho, como se eu fosse um filho verdadeiro que proveio da sua carne.

Vocês são meus heróis, pessoas fantásticas que nunca esquecerei. E por tudo o que me deram, sem hesitação nem reservas, vou querer estar sempre ao seu lado e continuar também participando da sua merecida felicidade.                                


"
136,"
Obrigada por não medir esforços para me ver feliz, pai

 


                                    Pai, hoje escrevo com muito amor no coração para agradecer por tudo que vivemos lado a lado. Você me ensinou muito desde que nasci e sou muito grata por isso.

Eu sei que você não é perfeito, mas sei também que sempre faz o seu melhor. Sou feliz por ter um pai como você: amoroso, esforçado e acima de tudo, companheiro.

Sei que você sempre estará aqui e acalma o meu coração saber que posso contar sempre com o melhor pai do mundo. Obrigada por ser este pai incrível que não mede esforços para me ver sorrir.

Amo você!                                


"
137,"
Meu padrasto conquistou meu coração


                                    Meu padrasto, você entrou na minha vida aos poucos, mas de forma significativa. Trouxe carinho, segurança e uma felicidade que há muito não via no rosto da minha mãe.

Sem demora, mostrou seu caráter e suas intenções, conquistando assim também um lugar no coração da minha família toda e, em especial, do meu. 

Você é uma figura paterna, um amigo e um exemplo de homem e pessoa. Amo muito você, meu padrasto e segundo pai!                                


"
138,"
Saudades Suas, Meu Pai

 


                                    O dia de hoje fere ainda mais meu coração! Traz recordações suas que já nem lembrava que existiam em minha memória. Isto são saudades, meu pai, saudades suas! 

Dava tudo para ter mais uma conversa com você, para sentir sua proteção novamente; para ter acesso a mais um sorriso seu; a mais um pouco de calor. Descanse em paz! Eu amo você, meu pai!                                


"
139,"
Meu padrasto e amigo para toda vida


                                    Você será sempre uma referência para mim, um ícone que irei carregar eternamente no meu coração. Mais do que um padrasto, você sempre se comportou como um pai, um autêntico confidente e cúmplice de todas as horas.

Sinto que tenho muita sorte por ter me cruzado com você na vida. No começo pode não ter sido fácil, eu reconheço, mas com o tempo acabamos por nos tornar inseparáveis.

Só desejo que nossa união nunca desapareça, que continuemos fortes e firmes lado a lado ao longo da nossa bela história de amizade. Lembre-se que enquanto o vir de bem com a vida, meu coração estará igualmente feliz.                                


"
140,"
Meu padrasto e amigo


                                    Sou muito feliz porque em você encontrei muito mais que um padrasto. Encontrei um segundo pai e um verdadeiro amigo.                                


"
141,"
A sorte de ter você como padrasto


                                    Eu tenho muita sorte de ter um padrasto como você que cuida e me ama como se fosse meu pai.                                


"
142,"
A princesinha do lar e seu primeiro mesversário


                                    Um mês é pouco tempo, mas parece que minha filhinha pertence a este mundo desde sempre. Temos vivido todos os momentos com intensidade, com paixão, verdade. Feliz mesversário, bebê! 

Que eu posso proteger você todos os dias da sua vida. Que só coisas maravilhosas e leves a abracem ao longo dos anos. Que se realize como ser humano e todos os dias encontre motivos para sorrir!

Filha, não há dádiva maior na vida do que ser pai ou mãe de um ser tao encantador como você. Saiba que a irei amar, que sempre de você irei cuidar. Filha da minha vida, parabéns pelo primeiro mesinho! 


"
143,"
Mais que um simples professor


                                    Sempre olhei para você com grande admiração e verdadeiro apreço. Seus conhecimentos, ao longo destes tempos, foram uma bênção que me preenchiam e enriqueciam de forma abundante. Não há um dia que não aprenda algo de novo, uma nova história, um exemplo diferente. E é um prazer beber a sua sabedoria.

Acima de tudo, por trás dessa função que você desempenha exemplarmente, está um ser humano admirável, sempre disposto a apoiar e orientar pessoalmente. Palavras de gratidão serão sempre escassas para quem dá tanto de si mesmo e de forma tão constante. Você é acessível e sempre atencioso, uma raridade nestes dias que correm.

Continue no seu bom caminho professor. Nunca abaixe os braços, aconteça o que acontecer. Reflita em todas as pessoas que você marcou profundamente e pense como ainda tem tanto para dar. Ser professor é também ser pai e que essa bênção preencha você eternamente. 


"
144,"
Para mim você é tudo, filha

 


                                    Você tem tudo, você é tudo, para mim. Filha, eu devo ser o pai mais feliz do mundo e sou garantidamente o mais orgulhoso e até vaidoso. Você é a menina dos meus olhos, a princesa que mora e irá sempre morar no meu coração.

O sentimento que me une a você não tem nome sequer. Acho que é grande demais para lhe chamar amor, e amor é o maior sentimento que consta no nosso dicionário. Querida, a sua existência enche meu coração de paz.

Eu só espero e desejo profundamente que a vida lhe sorria, aconteça o que acontecer; que nada de errado lhe aconteça, que seus sonhos se realizem. Preciso de enxergar seu melhor sorriso diariamente e saber que está feliz, de bem com a vida.

Só assim eu serei feliz também.
Filha, eu amo você.                                


"
145,"
Parabéns, meu pai


                                    Feliz aniversário, querido pai! Espero que a alegria esteja presente em cada instante deste dia, e que a felicidade nunca abandone a sua vida. 

Eu amo muito você e sinto muito orgulho por ter um pai como você. Pois além de melhor pai, você é também meu amigo e um grande homem. 

Que Deus lhe conceda muitos anos de vida felizes, com saúde, amor e paz. Parabéns, meu pai!                                


"
146,"
Rápidas melhoras, meu amado pai


                                    Meu pai, meu herói de toda uma vida, ver você doente é para mim um tormento, pois sempre o vi como a fortaleza personificada. Mas você é humano, e como todos os demais também fica doente, mas eu sei que recuperará muito mais rápido, pois você é forte de corpo e principalmente de espírito.

Meu amado pai, se dependesse de mim, do meu amor, das minhas orações, da minha esperança, você jamais ficaria doente. E no que depender de mim, você ficará bom em tempo recorde. Eu te amo, meu querido pai!                                


"
147,"
A Felicidade Vive no Seu Olhar


                                    Você é meu pai amado e faria tudo para enxergar no seu olhar a felicidade eterna! É inacreditável como nossa ligação é forte. Sinto que somos mais do que sangue; somos um só espírito, sabe? 

Será que existem mais alguém no mundo que conheça este sentimento maravilhoso como nós? Tomara que sim, porque não existe sensação mais linda do que esta. Te amo, meu pai! Beijo.                                


"
148,"
O meu amor eterno é meu pai


                                    O meu amor é você, papai. Esteja sol ou chuva, em casa ou em qualquer outro lugar, o meu coração é seu e sempre será. Você me mimou como poucos fazem aos seus filhos; e não me considero uma menina mimada, mas sim muito amada.

Quero que você saiba que estarei sempre ao seu lado para tudo. Não importa o motivo, não me interessam as razões, eu simplesmente lhe prometo que nunca estarei longe. Papai, obrigada por cuidar tão bem de mim e me amar como sempre amou.                                


"
149,"
Obrigado por tudo, queridos pais


                                    Às vezes penso como poderia um dia pagar tudo que vocês fazem por mim, meus queridos pais. Como poderia compensar todo o esforço e dedicação que sempre tiveram comigo. 

Mas por mais contas que faça sei que a resposta será sempre a mesma: impossível. Vocês ultrapassam sempre os deveres essenciais de pais. Não olham a meios ou trabalhos quando a questão é o meu bem-estar.

Seu carinho é agradável como um cobertor em uma noite fria. E não há palavra melhor do que um grande e sincero obrigado. Agradeço por tudo, queridos pais! Amo muito vocês!                                


"
150,"
Filhos são uma dádiva preciosa


                                    Não existe nada mais emotivo que lembrarmos o maior tesouro que qualquer pai pode ter, o maior laço que qualquer mãe pode conhecer: o vínculo que os une aos seus filhos. 

E neste dia especial eu não poderia esquecer que este privilégio que foi me concedido é inigualável. Ter filhos nos transforma em pessoas muito melhores.

Não é fácil educar jovens e crianças nos dias em que vivemos, e incutirmos neles os valores mais importantes. 

Mas a paciência compensa infinitamente, pois assim como uma flor bem cuidada acaba por florir, um filho bem educado se torna em um verdadeiro orgulho e fonte de alegria para seus pais.

Que hoje todos possamos refletir sobre a importância da família, sobre a responsabilidade de cada um e, acima de tudo, sobre a necessidade de permanecermos incondicionalmente juntos. 

Os filhos são uma dádiva única, e é por isso que eles merecem o melhor, hoje e sempre!                                


"
151,"
Poema de uma filha que ama seu pai


                                    Onde você vai buscar tanta força
Para desse jeito me poder proteger?
Pai, não há dia que passe sem que eu torça
Que fique ao meu lado, aconteça o que acontecer.

Sou filha orgulhosa de um homem exemplar
Que ama a família de um jeito incondicional.
Você tem virtudes que quero imitar,
Coragem, caráter, pessoa leal.

É amor sincero o que nos está unindo,
E que esteve presente desde que eu nasci.
Pai, com você eu fui descobrindo
Todas as emoções que, entretanto, vivi.

Olho para você com respeito e admiração,
E falo que é meu pai com alegria e vaidade.
Nossa amizade está no meu coração
E assim continuará por toda eternidade.                                


"
152,"
Um pai de verdade é capaz de tudo


                                    Um pai de verdade é um ser diferente, capaz de tudo para ver seu filho feliz. Só um pai assim sabe quanto é bom gerar vida!                                


"
153,"
Sinto um orgulho enorme em ser seu pai, filha


                                    Sabe, filha, todos os dias me emociono por poder ser o pai de uma pessoa especial como você. Quando você nasceu tive que aprender a me virar e a entender você. No começo, me atrapalhei um pouco como todo pai, mas aos poucos fui lhe conhecendo melhor e tudo ficou mais fácil.

Hoje em dia, sinto apenas um orgulho enorme em ter criado uma menina tão honesta e inteligente. Ser seu pai é a maior felicidade que tenho em minha vida.

Amo você, minha filhota!                                


"
154,"
Crescer sob a sua proteção, pai


                                    Meu querido pai, é difícil pensar em como seria a minha vida se não tivesse uma pessoa como você ao meu lado dando uma criação tão atenciosa e amorosa como que você me deu. Sou a filha mais sortuda do mundo!

Quando penso no mundo em que vivemos e nos perigos e injustiças que acontecem todos os dias, agradeço a Deus por ter você como pai e poder contar com a sua ajuda e proteção. 

Nem todo mundo tem o privilégio de crescer em um lar sabendo que pode contar com um pai que fará de tudo para ver sua filha feliz, é por isso que eu quero fazê-lo tão orgulhoso de mim!

Obrigada por tudo que fez e ainda faz por mim todos os dias! Amo você, meu pai!                                


"
155,"
Árvore de Amigos 

 


                                    Existem pessoas em nossas vidas que nos deixam felizes pelo simples fato de terem cruzado o nosso caminho. Algumas o percorrem ao nosso lado, vendo muitas luas passarem, mas outras apenas vemos entre um passo e outro. A todas elas chamamos de amigo.

Há muitos tipos de amigos. Talvez cada folha de uma árvore caracterize um deles. O primeiro que nasce do broto é o amigo pai e o amigo mãe. Mostram o que é ter vida. Depois vem o amigo irmão, com quem dividimos o nosso espaço para que ele floresça como nós.

Passamos a conhecer toda a família de folhas, a qual respeitamos e desejamos o bem. Mas o destino nos apresenta outros amigos, os quais não sabíamos que iam cruzar o nosso caminho. Muitos desses denominados amigos do peito, do coração. São sinceros, são verdadeiros. Sabem quando não estamos bem, sabem o que nos faz feliz...

Às vezes, um desses amigos do peito estala o nosso coração e então é chamado de amigo namorado. Esse dá brilho aos nossos olhos, música aos nossos lábios, pulos aos nossos pés.

Mas também há aqueles amigos por um tempo, talvez umas férias ou mesmo um dia ou uma hora. Esses costumam colocar muitos sorrisos na nossa face, durante o tempo que estamos por perto.

Falando em perto, não podemos esquecer dos amigos distantes. Aqueles que ficam nas pontas dos galhos, mas que, quando o vento sopra, sempre aparecem novamente entre uma folha e outra.

O tempo passa, o verão se vai, o outono se aproxima, e perdemos algumas de nossas folhas. Algumas nascem num outro verão e outras permanecem por muitas estações. Mas o que nos deixa mais felizes é que as que caíram continuam por perto, continuam alimentando a nossa raiz com alegria. Lembranças de momentos maravilhosos enquanto cruzavam com o nosso caminho.

Desejo a você, folha da minha árvore, Paz, Amor, Saúde, Sucesso, Prosperidade... Hoje e Sempre... simplesmente porque: Cada pessoa que passa em nossa vida é única. Sempre deixa um pouco de si e leva um pouco de nós. Há os que levaram muito, mas não há os que não deixaram nada. Esta é a maior responsabilidade de nossa vida e a prova evidente de que duas almas não se encontram por acaso.                                


"
156,"
O melhor padrasto do mundo


                                    Tenho o melhor padrasto do mundo. Apenas uma pessoa com um coração gigante tem a capacidade de abraçar alguém que não é sangue do seu sangue e fazer dele seu filho. Eu tive a sorte de encontrar um ser generoso desse jeito. Meu padrasto me acolheu na sua vida e me ensinou o que é o verdadeiro amor.

A ele devo muito. Uma educação baseada em princípios nobres, o essencial para poder viver meu dia a dia confortavelmente, um imenso carinho que deixa minha alma repleta de emoção. Meu padrasto é generoso, afável, defensor das causas justas. É um orgulho que ele seja o pai que conquistou meu coração.

A minha gratidão, assim como meu amor, não podem ser expressos em palavras, mas eu sempre farei questão de o homenagear das mais diversas formas. Porque lhe reconheço o papel essencial que tem na minha vida. Porque mais ninguém faria tudo aquilo que ele faz por mim.                                


"
157,"
Futuro pai, aproveite cada segundo

 


                                    Não posso acreditar que você vai ser pai! A partir de agora, sua vida nunca mais será a mesma, mas não se preocupe, pois apenas mudará para melhor.

Não há felicidade maior do que a de segurar seu bebê no colo pela primeira vez e tudo que vem depois também é muito emocionante. Aproveite cada minuto, pois o tempo passa correndo!

Parabéns pelo bebê. Tenho certeza que você será um ótimo pai!                                


"
158,"
Um Amor que Resiste a Tudo

 


                                    Estamos juntos há muito tempo, mas sinto que nossa ligação está ainda no começo. Sim, porque nosso amor resistirá ao tempo, ao adeus e até à eternidade. É um sentimento sincero, honesto! 

Você é mais do que um namorado. É um amigo; às vezes um irmão e até um pai. É por isso que juntos poderemos conquistar tudo aquilo que desejarmos. Basta que continuemos a construir uma união para toda vida. Te amo, meu bem!                                


"
159,"
Vivendo em Graça


                                    João 1.14 “E o Verbo se fez carne e habitou entre nós, cheio de graça e de verdade, e vimos a sua glória, glória como do unigênito do Pai”.

Graça é uma palavra interessante. É uma palavra atraente, convidativa, graciosa… Entender a graça de Deus e vivê-la é ainda mais arrebatador…

Mas é interessante saber que haverá sempre aqueles que vão querer tirar a sua alegria de provar da graça libertadora em sua vida.

No livro de Gálatas, temos exemplos de pessoas que não entendiam a graça de Deus. Por não entenderem a graça de Deus que produz no homem força espiritual, habilidade Divina e capacidade sobrenatural, era fácil ver a infelicidade de alguns que queria tirar a liberdade e alegria que a graça proporciona.

Práticas da velha aliança, o velho jeito de pensar, o tradicionalismo e a religiosidade misturada com uma falsa piedade, um padrão artificial de viver, um legalismo operando em sincronia com o medo, vergonha e culpa.

Era assim que as pessoas que se apoiavam na lei viviam. Uma vida tediosa, frustrada. Não é tão agradável viver assim, mas é mais fácil…

É delicado dizer isso, mas é a verdade. Há pessoas assim no meio cristão. Há pessoas assim não nascidas de novo.

Se você ler com um pouco mais de cuidado o livro de Gálatas, vai perceber que Paulo não estava disposto a deixar a sua liberdade em Cristo, assim como a dos seus irmãos na fé perderem a virilidade do Cristianismo pelo velho estilo de vida que nunca produziu resultado algum.

Em João 1.16,17 a Bíblia diz que todos nós temos recebido da sua plenitude e graça sobre graça. Também diz que a lei veio por intermédio de Moisés, mas a Graça e a verdade vieram por meio de Cristo.

Jesus veio inaugurar um novo tempo. Ele veio manifestar um novo estilo de vida. As palavras dele eram graciosas. Sua fisionomia era graciosa, suas ações provaram que a Graça devia ser vivida!

Quando os fariseus perguntaram a ele se era lícito no Sábado fazer o bem, “pois para eles era melhor ver alguém morrer do que trabalhar em favor do próximo em um dia de Sábado”, Jesus simplesmente fez o que Ele foi chamado para fazer: Manifestar a Graça e a verdade!

Quando os fariseus pegaram a mulher adúltera para condená-la, pronta para apedrejá-la, pois assim a lei ordenara. Jesus simplesmente demonstrou a Graça de Deus, não a condenando e sim a perdoando.

Leia os Evangelhos e você verá mais exemplos da vida Graciosa de Jesus.
A religião é ridícula. Ela valoriza mais as leis do que as pessoas. Jesus não veio trazer mais uma religião, e sim um relacionamento entre Deus e o homem.

Jesus extravasou graça por meio das suas palavras. Ele viveu uma vida de alegria, paz, prazer, satisfação, liberdade e amor. Ele veio trazer essa vida graciosa para qualquer um que a desejasse.

Uma vida sem a graça de Deus é uma vida desgraçada. Coisa sem graça é um crente sem graça! Não me vejo mais vivendo sem a graça de Deus ao meu dispor.

Eu já vivi sem a graça de Deus. Era uma vida muito chata. Não valia a pena continuar daquela forma. Mas graças a Deus pela Graça de Deus! Ela me alcançou!

Se você não conseguia ser uma pessoa animada, disposta, criativa, amorosa, cheia de força e expectativa, saiba que a graça de Deus nos educa para que possamos viver no presente século uma vida sensata, justa e piedosa.

Você pode viver uma vida sem pecado, medo e condenação.

A graça de Deus pode te ensinar a ser quem você sempre quis ser, mas nunca conseguiu por suas próprias forças. Lembre-se que a graça é a habilidade, suficiência, capacidade Divina, a bondade de Deus em ação ao teu favor!

Prove-a e nunca mais seja o mesmo!

(André Martins)
(Estudos Cristãos)                                


"
160,"
A mágica de ser pai pela primeira vez


                                    Ser pai é sempre uma experiência mágica, repleta de bondade e da graça da natureza. Ainda para mais se for pela primeira vez. Claro que todos os filhos são amados da mesma forma, mas um primeiro nascimento é sempre vivido com um intensidade diferente.

É como se o coração batesse mais forte do que nunca; é como se a felicidade se tornasse mais viva e em festa no pensamento. Ser pai pela primeira vez é descobrir uma chama que antes não existia no dia a dia.  E é encontrar em todas as coisas algo de maravilhoso.

Não é sequer possível negar que os primeiros momentos se tornarão eternos. Podem passar anos e mais anos que nada fará esquecer o primeiro colo, a primeira papa, os primeiros sorrisos; os primeiros passos no chão.

Ser pai é além de proteger e cuidar, amar sem precedentes. E isso é algo que acontece de forma imediata. Quando um filho nasce alguma coisa diferente nasce também no seu pai. E não é só uma responsabilidade sem dimensão, é também algo belo no seu coração!                                


"
